Title ,TRANCHE,CG4:SCORE,CG3:STERIC,CG3:CLASH,CG3:Pro Desolve,CG3:Lig Desolve,CG3: Lig Desolv HB,CG4:HB,PSA,XLogP,N formal charges,HBA,HBD,Lipinski HBD,Max_ring_size,MW,N_ring_systems,N_rot_bonds,Formal Charge,
ZINC000505798565,HKAD,-8.562276,-9.527371,0.306982,3.610048,2.398676,-3.478095,-1.872516,67.01,5.72,0,2,2,2,6,417.52,4,7,0,
ZINC000061989534,HKAD,-8.561739,-10.193844,0.354406,3.480273,4.162414,-3.194093,-3.170897,82.26,5.15,0,2,4,4,6,410.55,2,12,0,
ZINC000608469867,HKAD,-8.558321,-7.501746,0.318239,3.581943,4.295094,-5.364421,-3.88743,70.67,5.06,0,3,2,2,6,414.93,4,6,0,
ZINC000495039161,HKAD,-8.555383,-9.767493,0.295343,3.99486,2.445731,-2.13084,-3.392984,65.2,5.25,0,2,2,2,6,419.49,4,6,0,
ZINC000509323660,HKAD,-8.554926,-9.979616,0.205019,3.713842,2.663909,-3.084836,-2.073243,63.35,5.68,0,2,2,2,6,404.5,4,8,0,
ZINC000591265099,HKAD,-8.554647,-10.508575,0.192787,3.36364,2.122539,-2.155622,-1.569416,57.78,6,0,2,2,2,6,405.49,4,6,0,
ZINC000445839065,HKAD,-8.553246,-9.682879,0.314407,3.382932,3.837121,-3.123232,-3.281594,86.88,5.1,0,3,3,3,6,416.86,4,7,0,
ZINC000303087854,HKAD,-8.548198,-12.038872,0.320152,4.755064,1.658983,-1.567667,-1.675857,58.2,5.04,0,2,2,2,6,422.56,3,9,0,
ZINC000464167307,HKAD,-8.545375,-8.490047,0.302168,3.040862,2.413221,-3.664122,-2.147455,54.12,5.54,0,1,2,2,6,400.87,3,7,0,
ZINC000553374503,HKAD,-8.543207,-7.880602,0.447919,3.256691,2.978492,-4.42822,-2.917487,70.67,5.08,0,3,2,2,6,419.7,3,4,0,
ZINC000608469850,HKAD,-8.537923,-7.725917,0.464195,3.292609,3.436781,-4.830377,-3.175213,57.78,5.11,0,2,2,2,6,407.82,3,7,0,
ZINC000523621699,HKAD,-8.535898,-9.548513,0.260098,3.546398,2.509735,-3.327965,-1.97565,54.12,5.8,0,2,2,2,6,402.94,3,8,0,
ZINC000437482344,HKAD,-8.534569,-9.311281,0.36456,3.420629,2.397946,-3.384547,-2.021875,54.12,5.36,0,1,2,2,6,414.42,4,7,0,
ZINC000588848994,HKAD,-8.532254,-10.119704,0.33127,4.472239,2.440544,-2.312243,-3.344359,65.2,5.12,0,2,2,2,6,401.5,4,6,0,
ZINC000580505493,HKAD,-8.530537,-9.635764,0.338637,3.036801,4.157713,-2.749214,-3.67871,70.67,5.75,0,3,2,2,6,421.34,3,6,0,
ZINC000680379442,HKAD,-8.52837,-10.442027,0.245832,3.784377,2.399227,-2.76561,-1.750169,50.36,5.13,0,2,2,2,6,411.3,3,6,0,
ZINC000482195660,HKAD,-8.525702,-9.953451,0.430689,3.15094,4.04834,-2.549945,-3.652274,83.56,5.39,0,4,2,2,6,421.9,5,6,0,
ZINC000436430724,HKAD,-8.522785,-8.329404,0.243669,2.883904,3.038489,-4.203406,-2.156039,70.67,5.05,0,3,2,2,6,412.5,4,6,0,
ZINC000607931488,HKAD,-8.522628,-10.913396,0.397592,4.196774,3.880658,-3.039438,-3.044819,57.78,5.18,0,2,2,2,6,405.56,4,10,0,
ZINC000761604787,HKAD,-8.518467,-11.620026,0.285208,4.227016,2.380343,-1.734,-2.05701,58.56,5.31,0,2,2,2,6,422.32,3,8,0,
ZINC000537300854,HKAD,-8.517492,-10.522122,0.344485,3.693764,1.836534,-1.684076,-2.186077,67.43,5.12,0,2,2,2,6,424.49,3,9,0,
ZINC000588663433,HKAD,-8.515085,-8.093057,0.489409,3.198736,4.19489,-4.758258,-3.546806,86.46,5.11,0,3,3,3,6,409.89,5,6,0,
ZINC000775558567,HKAD,-8.513449,-10.405839,0.496236,4.376689,3.219688,-3.134219,-3.066003,62.71,5.22,0,2,2,2,6,408.86,4,6,0,
ZINC000525743443,HKAD,-8.51179,-9.679588,0.526342,3.450712,3.820914,-4.501169,-2.129001,71.84,5.13,0,3,2,2,6,417.89,4,7,0,
ZINC000503378777,HKAD,-8.509869,-9.630406,0.536027,4.056,4.367861,-4.003047,-3.836303,82.26,5.31,0,2,4,4,6,422.56,3,12,0,
ZINC000500983646,HKAD,-8.504615,-9.681792,0.47123,3.431982,3.330148,-2.983441,-3.072742,69.81,5.16,0,2,3,3,6,414.47,4,8,0,
ZINC000303941094,HKAD,-8.504399,-10.141908,0.330623,3.984738,2.103064,-2.862214,-1.918702,74.85,5.21,0,3,2,2,6,409.54,3,8,0,
ZINC000461119358,HKAD,-8.503536,-11.105701,0.35022,4.026446,2.136143,-2.17896,-1.731684,57.78,6.14,0,2,2,2,6,423.48,4,6,0,
ZINC000678057628,HKAD,-8.501974,-8.233789,0.425142,3.444005,3.329794,-4.392606,-3.07452,57.78,5.48,0,2,2,2,6,418.71,3,5,0,
ZINC000898719007,HKAD,-8.496726,-9.63328,0.181483,3.758693,2.136977,-2.246044,-2.694556,63.25,5.26,0,2,2,2,6,413.51,3,9,0,
ZINC000467191982,HKAD,-8.494412,-10.478396,0.509582,2.676454,4.881608,-2.542748,-3.540912,88,5.18,0,4,2,2,6,410.53,3,9,0,
ZINC000513881169,HKAD,-8.494045,-10.517281,0.221051,3.205709,1.805594,-2.011748,-1.197371,54.02,5.09,0,2,2,2,6,406.33,3,7,0,
ZINC000760568755,HKAD,-8.493814,-10.787451,0.329691,3.865134,2.503034,-1.919867,-2.484357,67.43,5.19,0,2,2,2,6,412.38,2,9,0,
ZINC000509229997,HKAD,-8.491423,-10.070011,0.181944,3.199162,2.141211,-2.251166,-1.692561,67.01,5.72,0,2,2,2,6,417.52,4,7,0,
ZINC000750862803,HKAD,-8.491261,-10.363015,0.304137,3.791528,2.427607,-1.995708,-2.655808,67.43,5.19,0,2,2,2,6,412.38,2,9,0,
ZINC000809185533,HKAD,-8.489992,-9.840799,0.337608,3.703185,3.185739,-3.370379,-2.505345,71.84,5,0,3,2,2,6,423.92,4,7,0,
ZINC000509736055,HKAD,-8.487564,-10.706783,0.378099,3.543488,2.406039,-2.174926,-1.93348,63.35,5.69,0,1,2,2,6,406.52,3,10,0,
ZINC000014389044,HKAD,-8.486451,-10.747851,0.344524,3.909261,3.455135,-2.301939,-3.145581,70.67,5.07,0,3,2,2,6,416.95,4,8,0,
ZINC000615443179,HKAD,-8.486362,-9.691519,0.421795,3.146237,3.086963,-2.887328,-2.562509,70.23,5.13,0,2,3,3,6,419.49,3,10,0,
ZINC000460921052,HKAD,-8.485574,-9.231302,0.322855,2.918382,2.458992,-3.248081,-1.70642,57.78,6,0,2,2,2,6,405.49,4,6,0,
ZINC000606933399,HKAD,-8.48314,-9.598166,0.32308,3.372105,3.157004,-3.770719,-1.966444,70.67,5.45,0,3,2,2,6,402.88,4,6,0,
ZINC000593944495,HKAD,-8.480161,-8.984209,0.28134,3.56661,2.104881,-3.355429,-2.093353,57.78,6.16,0,2,2,2,6,401.52,4,6,0,
ZINC000500981978,HKAD,-8.47934,-9.596941,0.439658,3.334825,3.277263,-2.742947,-3.191197,69.81,5.16,0,2,3,3,6,414.47,4,8,0,
ZINC000506911986,HKAD,-8.47902,-9.450329,0.464637,3.782992,4.367207,-3.893642,-3.749884,82.26,5,0,2,4,4,6,420.55,4,10,0,
ZINC000743173418,HKAD,-8.478012,-10.138237,0.29873,4.26089,2.701196,-3.070093,-2.530498,71.84,5.35,0,3,2,2,6,411.93,3,10,0,
ZINC000303139964,HKAD,-8.473029,-8.493029,0.226808,3.24083,3.195778,-3.181513,-3.461905,79.9,5.03,0,3,2,2,6,410.47,5,8,0,
ZINC000053161753,HKAD,-8.470918,-9.484995,0.241763,2.598449,2.252704,-2.13995,-1.938888,63.25,5.05,0,2,2,2,6,408.3,3,7,0,
ZINC000680875446,HKAD,-8.470171,-8.064533,0.300319,2.65196,2.996785,-4.121128,-2.233574,57.78,5.56,0,2,2,2,6,418.71,3,4,0,
ZINC000570725076,HKAD,-8.470126,-7.327157,0.293054,2.650944,3.230099,-4.35157,-2.965497,70.67,5.17,0,3,2,2,6,404.46,4,6,0,
ZINC000561007098,HKAD,-8.465025,-9.840631,0.268958,3.512087,4.008193,-3.068471,-3.34516,83.56,6.18,0,4,2,2,6,423.92,4,7,0,
ZINC000498463099,HKAD,-8.463404,-10.487434,0.341108,3.814936,3.890729,-2.984262,-3.03848,67.01,5.07,0,2,2,2,6,423.57,3,11,0,
ZINC000460849355,HKAD,-8.463047,-9.134352,0.284953,3.533944,2.439512,-3.524952,-2.062153,54.12,5.61,0,1,2,2,6,400.44,4,8,0,
ZINC000064026594,HKAD,-8.462725,-9.395605,0.173388,2.631666,3.483474,-3.188683,-2.166965,70.67,5.6,0,3,2,2,6,418.94,4,6,0,
ZINC000435919361,HKAD,-8.462141,-9.066388,0.488637,2.961303,3.387604,-2.982179,-3.251117,96.7,5.06,0,4,2,2,6,422.31,3,7,0,
ZINC000523537101,HKAD,-8.460994,-8.952405,0.285982,2.745037,2.703796,-2.945041,-2.298362,57.78,5.1,0,2,2,2,6,404.32,3,5,0,
ZINC000487494417,HKAD,-8.455079,-8.542109,0.353216,3.60003,4.952039,-5.248978,-3.569277,91.93,5.19,0,3,3,3,6,421.54,3,10,0,
ZINC000608468894,HKAD,-8.452152,-8.414944,0.489856,4.533843,4.312388,-5.26267,-4.110626,70.67,5.51,0,3,2,2,6,422.93,4,7,0,
ZINC000758104544,HKAD,-8.451564,-9.22103,0.346571,3.252107,2.699337,-3.38086,-2.147688,66.91,5.32,0,3,2,2,6,416.52,4,7,0,
ZINC000542701203,HKAD,-8.449861,-10.377105,0.280452,3.468994,2.399153,-2.470059,-1.751297,50.36,5.01,0,2,2,2,6,405.32,4,6,0,
ZINC000804798726,HKAD,-8.448213,-10.034846,0.259501,3.367444,2.659998,-1.807822,-2.892486,62.22,5.22,0,3,2,2,6,424.41,3,7,0,
ZINC000469511691,HKAD,-8.44817,-8.301669,0.284846,3.026257,3.222011,-3.946178,-2.733437,57.78,5.25,0,2,2,2,6,412.62,3,4,0,
ZINC000489089949,HKAD,-8.44539,-7.431295,0.478829,3.215228,5.122793,-6.656024,-3.174921,95.59,5.54,0,4,3,3,6,406.52,3,9,0,
ZINC000763001821,HKAD,-8.444138,-9.458081,0.240728,3.923491,1.882484,-2.416742,-2.616018,82.19,5.01,0,3,3,3,6,424.49,4,9,0,
ZINC000607366720,HKAD,-8.443985,-9.092956,0.442361,3.518744,2.989169,-3.140143,-3.161161,59.17,5,0,2,2,2,6,411.92,4,7,0,
ZINC000755455817,HKAD,-8.440654,-10.447686,0.372069,3.296341,2.000625,-2.275143,-1.38686,67.43,5.12,0,2,2,2,6,409.31,2,9,0,
ZINC000502081916,HKAD,-8.440058,-10.209701,0.406395,4.427195,3.528337,-3.554758,-3.037525,70.23,5.41,0,2,3,3,6,415.96,2,11,0,
ZINC000799695680,HKAD,-8.439924,-9.562211,0.291706,3.97024,2.985051,-2.592531,-3.53218,65.12,5.4,0,2,3,3,6,421.29,3,7,0,
ZINC000460962452,HKAD,-8.437552,-9.985445,0.324862,3.527519,3.071322,-2.407215,-2.968595,57.78,5.38,0,2,2,2,6,413.42,4,6,0,
ZINC000535346557,HKAD,-8.328918,-11.369414,0.347772,4.158446,1.863836,-1.234433,-2.095125,79.9,5,0,3,2,2,6,408.88,5,7,0,
ZINC000029699127,IFAD,-6.070051,-8.818044,0.551509,4.409455,3.641178,-2.878823,-2.975327,96.86,5.42,0,4,2,2,6,437.51,3,9,0,
ZINC000039622324,IFAD,-4.787479,-9.355507,0.39988,4.569446,2.552366,-1.354839,-1.598824,96.86,5.48,0,4,2,2,6,429.47,3,11,0,
ZINC000061724406,IFAD,-4.44988,-9.104602,0.363383,3.963652,2.774158,-0.832698,-1.613773,96.86,5.16,0,4,2,2,6,447.46,3,12,0,
ZINC000039622325,IFAD,-4.390634,-10.037192,0.344435,4.158913,2.156687,-0.151595,-0.861881,96.86,5.48,0,4,2,2,6,429.47,3,11,0,
ZINC000057533220,IFAD,-4.07676,-6.776838,0.413942,3.275709,2.886187,-2.093066,-1.782694,96.86,5.08,0,4,2,2,6,433.43,3,11,0,
ZINC000732291670,IGAD,-7.943372,-8.940273,0.362799,2.602803,3.113201,-2.585736,-2.496166,79.79,5.21,0,3,2,2,6,430.3,3,8,0,
ZINC000732291668,IGAD,-7.640631,-8.385487,0.349655,2.512491,3.493005,-2.966768,-2.643528,79.79,5.21,0,3,2,2,6,430.3,3,8,0,
ZINC000794861246,IGAD,-7.515219,-8.55983,0.33825,2.752046,3.770753,-3.124067,-2.69237,85.41,5.14,0,3,3,2,6,446.7,3,4,0,
ZINC000797807554,IGAD,-7.078156,-7.621395,0.498895,2.851704,3.883615,-3.671926,-3.019049,85.41,5.14,0,3,3,2,6,446.7,3,4,0,
ZINC000029699105,IGAD,-7.048742,-9.11683,0.437329,3.923708,3.410258,-2.719235,-2.983972,87.63,6.04,0,4,2,2,6,425.48,3,8,0,
ZINC000776229652,IGAD,-6.950602,-9.087937,0.251431,3.010253,1.694874,-0.955539,-1.863684,71.09,5.28,0,3,2,2,6,427.57,3,9,0,
ZINC000604801378,IGAD,-6.871459,-10.509722,0.463811,4.317313,4.124416,-2.417151,-2.850125,96.01,5.09,0,4,3,3,6,429.58,3,9,0,
ZINC000590311275,IGAD,-6.478987,-10.371609,0.39789,3.456668,2.671795,-0.61451,-2.019221,75.27,5.06,0,3,2,2,6,428.59,3,10,0,
ZINC000816700663,IGAD,-6.371824,-9.553073,0.348228,3.665045,3.730661,-1.920862,-2.641823,84.5,5.77,0,3,2,2,6,437.31,2,8,0,
ZINC000604801380,IGAD,-6.204037,-9.499701,0.328167,4.237766,2.817572,-2.159006,-1.928835,96.01,5.09,0,4,3,3,6,429.58,3,9,0,
ZINC000782305751,IGAD,-6.097493,-6.098649,0.27272,2.38223,2.981404,-2.751296,-2.883902,76.02,5.27,0,3,2,2,6,437.37,3,7,0,
ZINC000608892197,IGAD,-6.095772,-8.468646,0.336805,2.411855,2.695684,-1.342412,-1.729058,66.91,5.06,0,3,2,2,5,436.33,2,9,0,
ZINC000800677657,IGAD,-6.051141,-9.420487,0.47793,3.169969,2.144264,-1.481951,-0.940866,79.79,5,0,3,2,2,6,429.46,3,9,0,
ZINC000604801379,IGAD,-6.035733,-9.571946,0.516381,4.427989,3.889327,-3.034652,-2.262832,96.01,5.09,0,4,3,3,6,429.58,3,9,0,
ZINC000010129875,IGAD,-5.971728,-8.267622,0.435653,3.342665,3.50034,-2.449567,-2.533196,87.63,5.59,0,4,2,2,6,425.48,3,9,0,
ZINC000017118872,IGAD,-5.961178,-8.583736,0.316988,3.402004,2.156346,-1.479841,-1.772939,96.86,5.27,0,4,2,2,6,429.47,3,11,0,
ZINC000606376204,IGAD,-5.941709,-8.666764,0.384038,4.023769,3.101925,-2.653633,-2.131043,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000604801382,IGAD,-5.866947,-7.615231,0.390086,3.593192,2.781322,-2.907182,-2.109134,96.01,5.09,0,4,3,3,6,429.58,3,9,0,
ZINC000525423562,IGAD,-5.842711,-7.892279,0.277983,2.622617,4.464937,-2.835008,-2.480963,83.98,5.09,0,4,2,2,6,426.51,3,9,0,
ZINC000512728382,IGAD,-5.831998,-9.131743,0.316767,3.341771,3.345232,-1.684526,-2.019498,79.38,5.02,0,3,2,2,6,429.46,3,9,0,
ZINC000776227112,IGAD,-5.64647,-8.424119,0.498713,3.571078,1.798672,-1.491338,-1.599476,58.2,5.15,0,2,2,2,6,435.05,2,11,0,
ZINC000800677659,IGAD,-5.556385,-8.063498,0.427676,3.562049,1.799037,-1.48423,-1.79742,79.79,5,0,3,2,2,6,429.46,3,9,0,
ZINC000514874254,IGAD,-5.478049,-7.476645,0.308262,3.456769,3.071159,-2.474379,-2.363215,96.01,5.1,0,4,3,3,6,433.59,3,11,0,
ZINC000800677661,IGAD,-5.474701,-9.534727,0.420041,2.990822,2.386691,-0.908175,-0.829352,79.79,5,0,3,2,2,6,429.46,3,9,0,
ZINC000800677664,IGAD,-5.469693,-10.30069,0.583441,5.263277,3.320842,-2.685368,-1.651195,79.79,5,0,3,2,2,6,429.46,3,9,0,
ZINC000017601726,IGAD,-5.441771,-10.519499,0.37555,3.476592,3.274701,-0.883549,-1.165566,96.86,5.9,0,4,2,2,6,443.49,3,12,0,
ZINC000438690192,IGAD,-5.348196,-8.784885,0.581278,3.733823,3.176654,-2.113707,-1.941359,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000476490355,IGAD,-5.330099,-9.755833,0.354449,4.675309,2.183662,-1.60665,-1.181037,84.5,5.06,0,3,2,2,6,448.43,2,9,0,
ZINC000512728383,IGAD,-5.290926,-8.299281,0.378575,3.20613,3.001143,-1.581519,-1.995974,79.38,5.02,0,3,2,2,6,429.46,3,9,0,
ZINC000436498050,IGAD,-5.236098,-9.651167,0.46861,3.384158,3.702227,-1.338382,-1.801544,99.58,5.38,0,5,2,2,6,442.58,3,11,0,
ZINC000514874255,IGAD,-5.235696,-6.583309,0.139457,2.704737,1.850758,-2.118127,-1.229213,96.01,5.1,0,4,3,3,6,433.59,3,11,0,
ZINC000776227119,IGAD,-5.206618,-8.964903,0.292096,3.732457,3.446149,-2.007886,-1.704531,58.2,5.15,0,2,2,2,6,435.05,2,11,0,
ZINC000464711309,IGAD,-5.150352,-7.721857,0.374729,3.639233,3.033787,-2.411394,-2.064851,91.39,5.06,0,3,2,2,6,441.52,3,8,0,
ZINC000606397116,IGAD,-5.128769,-8.018465,0.227426,3.337704,1.506633,-0.984424,-1.197643,91.39,5.2,0,3,2,2,6,431.46,3,7,0,
ZINC000057499515,IGAD,-5.078071,-9.188871,0.755611,3.904509,3.253351,-2.163957,-1.638714,96.86,5.63,0,4,2,2,6,443.49,3,12,0,
ZINC000606376205,IGAD,-5.063252,-8.065382,0.283065,3.114107,1.679066,-0.927019,-1.14709,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000525423561,IGAD,-5.043684,-7.159137,0.261315,3.21296,1.250701,-1.341573,-1.267951,83.98,5.09,0,4,2,2,6,426.51,3,9,0,
ZINC000018805267,IGAD,-5.025047,-9.288268,0.338734,3.892175,2.048377,-1.013153,-1.002912,94.86,5.41,0,4,2,1,6,431.6,4,7,0,
ZINC000606397115,IGAD,-5.020455,-8.509978,0.413287,3.591006,1.729408,-0.861791,-1.382387,91.39,5.2,0,3,2,2,6,431.46,3,7,0,
ZINC000607133755,IGAD,-4.922642,-7.727314,0.313285,3.196812,1.561489,-0.98799,-1.278923,91.39,5.2,0,3,2,2,6,431.46,3,7,0,
ZINC000464711308,IGAD,-4.889086,-9.195702,0.40738,3.718586,1.788037,-0.759119,-0.848267,91.39,5.06,0,3,2,2,6,441.52,3,8,0,
ZINC000062627532,IGAD,-4.850296,-7.599367,0.358157,3.227669,1.913119,-0.930787,-1.819086,96.86,5.8,0,4,2,2,6,435.52,3,11,0,
ZINC000017601725,IGAD,-4.788173,-8.733963,0.490737,3.902326,2.954861,-1.540556,-1.861578,96.86,5.9,0,4,2,2,6,443.49,3,12,0,
ZINC000606376206,IGAD,-4.775591,-8.045506,0.392498,3.451931,2.945111,-1.827635,-1.691991,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000025586711,IGAD,-4.712058,-9.133138,0.42855,3.662586,2.758618,-1.821946,-0.606729,96.86,5.24,0,4,2,2,6,429.47,3,11,0,
ZINC000477246079,IGAD,-4.69256,-8.028888,0.331011,3.667356,1.577198,-1.016059,-1.223179,91.39,5.21,0,3,2,2,6,443.47,4,6,0,
ZINC000064015678,IGAD,-4.681682,-9.462357,0.348214,3.510802,1.905506,-0.260623,-0.723225,96.86,5.5,0,4,2,2,6,447.46,3,12,0,
ZINC000057499520,IGAD,-4.665104,-7.821536,0.49983,4.117756,3.000071,-2.737304,-1.723921,96.86,5.63,0,4,2,2,6,443.49,3,12,0,
ZINC000436498051,IGAD,-4.659681,-8.61983,0.478197,3.900613,2.145922,-0.828893,-1.73569,99.58,5.38,0,5,2,2,6,442.58,3,11,0,
ZINC000490427025,IGAD,-4.619932,-7.974865,0.242599,2.782211,2.85925,-1.592409,-0.936717,96.37,5.01,0,4,3,3,6,430.44,3,10,0,
ZINC000018806343,IGAD,-4.5969,-9.141307,0.391535,4.082435,1.106387,-0.195725,-0.840223,94.86,5.01,0,4,2,1,6,425.55,4,7,0,
ZINC000058807516,IGAD,-4.575408,-8.522811,0.277271,3.442425,3.325785,-1.308087,-1.78999,88.5,5.46,0,5,2,2,6,427.54,3,11,0,
ZINC000438690189,IGAD,-4.52758,-8.492346,0.540231,3.446861,2.022494,-0.763282,-1.281539,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000467623510,IGAD,-4.440036,-7.779412,0.283722,2.735016,1.404749,-0.422811,-0.661301,91.39,5.08,0,3,2,2,6,435.54,4,8,0,
ZINC000507438446,IGAD,-4.406806,-7.319866,0.255181,3.586809,2.096036,-1.430957,-1.59401,93.21,5.01,0,4,2,2,6,442.46,3,10,0,
ZINC000552971259,IGAD,-4.392562,-7.639553,0.515105,3.265002,3.908403,-2.54365,-1.89787,93.21,5.06,0,4,2,2,6,426.41,4,9,0,
ZINC000490427026,IGAD,-4.344441,-8.009106,0.303296,2.848799,3.10963,-1.672108,-0.924953,96.37,5.01,0,4,3,3,6,430.44,3,10,0,
ZINC000438690186,IGAD,-4.252811,-5.641209,0.201567,2.341327,2.052258,-1.811436,-1.395318,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000768447588,IGAD,-4.212226,-7.243193,0.50278,2.408852,2.226378,-1.378795,-0.728248,98.63,5.21,0,4,2,1,6,436.53,4,8,0,
ZINC000607133756,IGAD,-4.157782,-8.045007,0.536265,3.610301,2.115451,-0.958717,-1.416074,91.39,5.2,0,3,2,2,6,431.46,3,7,0,
ZINC000606376203,IGAD,-4.133211,-8.431582,0.351237,3.011002,2.247085,-0.640226,-0.670726,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000438690190,IGAD,-4.04246,-7.764816,0.460463,3.539957,1.958624,-0.74444,-1.492247,91.39,5.05,0,3,2,2,6,435.54,4,7,0,
ZINC000507438447,IGAD,-3.967415,-7.809241,0.309049,3.52136,1.881225,-0.621442,-1.248365,93.21,5.01,0,4,2,2,6,442.46,3,10,0,
ZINC000521891248,IHAD,-9.68164,-9.112185,0.628016,3.248527,5.188213,-5.503395,-4.130817,96.7,5.07,0,4,2,2,6,430.3,4,6,0,
ZINC000735040078,IHAD,-9.545774,-7.591544,0.259985,2.801455,3.193896,-5.410148,-2.799417,70.67,5.23,0,3,2,2,6,442.13,3,5,0,
ZINC000610759691,IHAD,-9.063115,-9.358174,0.472368,3.082396,2.99938,-3.929457,-2.329628,57.78,5.01,0,2,2,2,6,435.23,3,6,0,
ZINC000814755233,IHAD,-8.564846,-9.291569,0.463609,3.077692,3.87564,-3.60833,-3.081889,98.3,5.27,0,4,3,2,6,442.34,4,5,0,
ZINC000747154635,IHAD,-8.552959,-8.823531,0.662815,3.48413,4.577512,-4.803708,-3.650178,99.77,5.02,0,4,3,3,6,433.55,3,9,0,
ZINC000814753838,IHAD,-8.534608,-9.488022,0.3164,2.844022,3.890177,-3.208586,-2.888598,98.3,5.11,0,4,3,2,6,446.3,4,5,0,
ZINC000729846991,IHAD,-8.363837,-8.737686,0.365231,3.460369,3.416999,-4.549567,-2.319185,92.26,5.3,0,4,2,2,6,434.25,4,6,0,
ZINC000598402464,IHAD,-8.35231,-6.882527,0.462294,2.481062,4.955497,-5.100029,-4.268609,96.7,5.07,0,4,2,2,6,430.3,4,6,0,
ZINC000032419041,IHAD,-8.346846,-9.945086,0.284222,3.462173,2.538792,-2.398671,-2.288275,58.2,5.08,0,2,2,2,6,442.33,2,7,0,
ZINC000447670025,IHAD,-8.345176,-9.58737,0.34936,3.6355,2.284659,-2.852177,-2.175148,96.97,5.01,0,4,2,2,6,425.29,3,8,0,
ZINC000813574452,IHAD,-8.186969,-7.955156,0.28906,2.840918,3.29893,-3.518715,-3.142005,98.3,5.21,0,4,3,2,6,442.34,4,5,0,
ZINC000674544051,IHAD,-8.131547,-9.271665,0.352911,3.602158,3.396327,-3.248986,-2.962293,97.12,5.18,0,4,2,2,6,434.53,3,10,0,
ZINC000645090052,IHAD,-8.124531,-9.420132,0.290742,3.109531,5.001629,-3.146155,-3.960146,83.56,5.05,0,4,2,2,6,440.32,4,6,0,
ZINC000532943385,IHAD,-8.080115,-8.870511,0.284846,2.435255,2.893637,-2.894307,-1.929036,57.78,5.27,0,2,2,2,6,439.2,3,4,0,
ZINC000110283005,IHAD,-8.075828,-9.143054,0.250858,3.178638,1.839492,-2.526129,-1.675632,58.2,5.18,0,2,2,2,6,442.33,2,8,0,
ZINC000729846993,IHAD,-8.041793,-9.206687,0.26399,3.522075,3.143389,-3.555731,-2.208831,92.26,5.3,0,4,2,2,6,434.25,4,6,0,
ZINC000471721785,IHAD,-8.016018,-8.995694,0.331563,3.02686,2.005298,-2.571284,-1.812761,58.2,5.01,0,2,2,2,6,448.73,2,7,0,
ZINC000448329297,IHAD,-7.99577,-7.698736,0.39787,2.847195,3.06354,-3.642363,-2.963277,71.84,5.07,0,3,2,2,6,446.32,3,7,0,
ZINC000032419038,IHAD,-7.993521,-8.936627,0.277561,3.133405,1.698691,-2.030801,-2.135749,58.2,5.08,0,2,2,2,6,442.33,2,7,0,
ZINC000801360352,IHAD,-7.977125,-9.135547,0.278438,4.15017,3.581683,-3.928707,-2.923163,88.6,5,0,3,2,2,6,434.87,4,7,0,
ZINC000487645800,IHAD,-7.951141,-7.321238,0.239093,2.308949,2.269984,-3.691786,-1.756143,57.78,5.12,0,2,2,2,6,435.23,3,5,0,
ZINC000523694845,IHAD,-7.938908,-8.408529,0.268561,2.858997,3.07746,-2.85189,-2.883506,70.56,5.22,0,3,2,2,6,446.36,3,8,0,
ZINC000609061106,IHAD,-7.916673,-8.670069,0.326112,2.624635,1.953325,-2.408858,-1.741819,58.2,5.01,0,2,2,2,6,448.73,2,7,0,
ZINC000608807574,IHAD,-7.916046,-8.8527,0.26191,2.955314,1.899559,-2.503998,-1.676131,58.2,5.01,0,2,2,2,6,448.73,2,7,0,
ZINC000581564333,IHAD,-7.843331,-8.416439,0.552307,3.682801,4.400271,-5.555923,-2.506349,83.56,5.07,0,4,2,2,6,444.3,4,6,0,
ZINC000571585406,IHAD,-7.837574,-9.581986,0.204687,2.600668,2.998974,-2.609565,-1.450351,57.78,5.49,0,2,2,2,6,427.26,3,5,0,
ZINC000742030731,IHAD,-7.803054,-8.830168,0.41012,3.414613,1.774669,-2.159634,-2.412654,58.2,5.05,0,2,2,2,6,448.1,2,4,0,
ZINC000813573959,IHAD,-7.801696,-8.502682,0.322412,2.999907,3.2974,-2.838138,-3.080594,98.3,5.05,0,4,3,2,6,446.3,4,5,0,
ZINC000674537479,IHAD,-7.801672,-8.983032,0.255154,3.515018,3.429867,-3.183228,-2.83545,97.12,5.18,0,4,2,2,6,434.53,3,10,0,
ZINC000515585797,IHAD,-7.780605,-9.90458,0.24675,2.885984,2.998423,-2.497803,-1.50938,57.78,5.15,0,2,2,2,6,427.26,3,5,0,
ZINC000917679680,IHAD,-7.779969,-9.541844,0.307526,3.70613,2.407043,-2.628523,-2.0303,79.79,5.11,0,3,2,2,6,434.32,3,9,0,
ZINC000555183017,IHAD,-7.778152,-9.084119,0.433091,3.791819,3.050748,-3.407525,-2.562166,78.84,5.06,0,3,2,2,6,440.54,5,8,0,
